dialog_id,speakers,utterances,emotions
279,maya,"sorrow... sorrow, sorrow... you will never know the sorrow we will feel, jab deependar chala jaega yaha se, kyuki ab vo humara bhi baccha hai",joy
279,maya,nahi nahi...,fear
279,sarupa,"ohh really!?... baldev, ab mai tumhare saath us aa sakugi... ek mahine ke liye deepu, maya ke saath reh lega... maya bhi khush, deepu bhi khush... hai na maya",neutral
280,indravardhan,"off ho maya, he kamina kutta deependar, sone hi nahi deta!",anger
280,maya,1-2 aur gaane gao na...,neutral
280,indravardhan,"aray kitne gane gau... sare ke sare remix suna diye... 2-4 to dance bhi kar ke dikhaye... ""saiya dil mein aanaa re, aakar fir na jaanaa re aeee... cham chamaa cham cham""",sadness
280,indravardhan,"uske baad vo sarupa ka aalab bhi gaya maine, ""aaaaaa"".. to kambqt mujhe daant dikhane laga",anger
280,maya,"strange huh... itne bade khandaan ka kutta, aur itne middle class taste",disgust
280,indravardhan,what bade khandaan ka kutta?,neutral
280,maya,"aray... deependar ke daddy matlab ashmit goyal ka bada kutta, 'tornado' ",neutral
280,indravardhan,ohh... aur maa,neutral
280,maya,hogi koi middle class ghar ki bitch,contempt
280,indravardhan,maya!,anger
280,maya,"kyu... a female dog is called a bitch, indravardhan!",neutral
280,indravardhan,oh.. oh lekin ab is kamine kutte ka kya kare!,anger
280,indravardhan,i mean...,neutral
281,monisha,rukiye rukiye!,fear
281,maya,you must come back,joy
281,monisha,ye aapka coat... vaise sorry vo kheer sheer gir gaye thi,sadness
281,baldev,"haa, nahi, koi nahi, koi nahi",neutral
281,monisha,pagadi sukh gayi na?,joy
281,maya,"aaaa... baldev, tum delhi kab ja rahe ho cultural minister se milne?",neutral
281,baldev,vo kal shaam ko... minister sahab ki birthday aprty bhi hai na,neutral
281,maya,oh wow,joy
281,sarupa,"mai bhi ja paati, lekin kya kare deependar ki tabiyat aajkal theek nahi rehati na",sadness
281,maya,"achha, how sad",sadness
281,sarupa,aur use akele bhi nahi chod sakati mai,neutral
281,maya,"right, right",neutral
281,monisha,"to aap use humare paas chod jaiye na, hum uska khayal rakhenge, hai na mummy ji?",joy
281,sarupa,really!?... so very nice of you!,joy
281,maya,mai yehi kehene vali thi,neutral
281,sarupa,i knew that... kal subah mein deependar ko chod jaungi ha,joy
281,maya,"absolutely, anyime!",joy
281,sarupa,bye.. good night!,neutral
281,maya,bye.. good night!... delhi se aake phone karna ha... bye,neutral
281,monisha,maine accha kiya na mummy ji!,joy
281,maya,khaak achha kiya tumne... hum deependar ko kaise sambhalenge!?,fear
281,monisha,"kyu, ek chota baccha sambhalne mein kya hai?",neutral
281,maya,deependar unka kutta hai monisha!,anger
282,maya,"hello, we were waiting for you!",joy
282,sarupa,hi maya!,neutral
282,maya,hi baldev!,neutral
282,baldev,"hi maya... deependar, beta say hi to aunty",neutral
282,maya,hehehe.. hello.. hehehe.. hello,joy
282,maya,"ohhhh... he's quite at home... ao ao, please come",joy
282,sarupa,thank you,joy
282,baldev,deependar ka saamaan...,neutral
282,maya,yahi rakh dijiye.. haha... right,neutral
282,sarupa,"ohh look at him, indravardhan ke saath dosti bhi ho gayi deependar ki",joy
282,indravardhan,hello deependar!,joy
282,baldev,lagata hai janam janam ka rishta hai dono ka,neutral
282,indravardhan,hahaha!,joy
282,sarupa,shaayad pichle janam mein indravardhan ka beta hoga deependar,neutral
282,indravardhan,"waah waah waah... kya kismat paee hai na maine... pichle janam mein deependar, aur is janam mein rosesh... joke tha yaar",joy
282,maya,"waise, kab laut ke aaenge aap log?",neutral
282,sarupa,parso dopahar taak aa jaenge,neutral
282,maya,bas!?,surprise
282,baldev,aur kaam nikal aya to 10-12 din bhi lag sakte hai,neutral
282,indravardhan,"kya, 10-12 din bhi.. hehe",surprise
282,maya,"that's no problem, take your time... hehe... deependar is in safe... hands",neutral
282,baldev,"umm... maya, ye iski khane ki list",neutral
282,sarupa,and one more thing... use stomach infection ho gaya hai,neutral
282,indravardhan,achha.. hehe..,joy
282,sarupa,"so, no 'n-o-n-v-e-g'",neutral
282,baldev,"non-veg... deependar na bahut badmaash hai, non-veg ke liye bahut zidd karega vo",joy
282,sarupa,"lekin you have to be firm, no 'n-o-n-v-e-g' matlab...",neutral
282,maya,no 'n-o-n-v-e-g',neutral
282,baldev,"haa 1:30 baje tv on kar dena, fir vo 4 baje tak tv ke saamne se hilega bhi nahi",joy
282,maya,hahaha... same monisha!,joy
282,sarupa,"aur vo serial hai na 'uska pati sirf mera hai', use bahut pasand hai... vo serial start hote hi, baldev ka phone ata hai to phone par bhi baat nahi karta ",neutral
282,indravardhan / maya,exact monisha!,joy
282,baldev,"pehali baar usko, chod ke ja rahe hai, to uska jara, khayala karna",sadness
282,maya,don't worry baldev,neutral
282,sarupa,"aur haa, raat ko sote waqt thode nakhre karega... to gana suna dena use... he loves hindi songs you see",neutral
282,maya,thats not a problem... indravardhan bahut accha gate hai,joy
282,maya,"indu gana gayega uske liye, hai na...",joy
282,indravardhan,mai... hah... ofcourse... achha koi particular gana hai ya koi bhi cheap hindi reamix chalega?,neutral
282,baldev,umm...,neutral
282,indravardhan," kutte ki dum kaise hoti hai.... thodi aadi hoti hai... thodi tedi hoti hai...vo to hilne ke liye, ever ready hoti hai... aaaa.. haaahaa",joy
282,maya,"indu indu, dekho, dekho, dekho... he is liking it... hahaha... ",joy
282,maya,aray aap ka deependar bahut khush rahega yaha,joy
282,baldev,"take my word maya, mai tumhare gesture se bahut khush hu... mumbai cultural society ki next president... maya sarabhai... take it from me",joy
282,maya,ahh haha....,neutral
282,baldev,"take it, take it from me",neutral
283,sarupa,"lovely... very nice, very nice!",joy
283,rosesh,thank you,joy
283,baldev,"dinner was excellent, lekin rosesh ki kavita, even better!",joy
283,indravardhan,"maya suna tumne, ise rosesh ki kavita... achhi lagi",joy
283,baldev,heere ki parakh sirf johar ki kar sakata hai indravardhan,neutral
283,maya,precisely,joy
283,baldev,akhir bande ke khoon mein bhi to kavita hai,neutral
283,maya,really!... mujhe to nahi pata tha!,surprise
283,sarupa,baldev ki kavita sun kar hi to mai inke pyaar mein pagal ho gai thi!,joy
283,indravardhan,naturally... ise looks pe kaun pagal hoga... hahaha... joke mara,joy
283,maya,"fir baldev, aaj ek kavita ho hi jaye",neutral
283,baldev,theek hai ab aap log itna insist kar rahe hai to fir...,neutral
283,rosesh,clap everybody!,joy
283,rosesh,uncle kavita ka naam?,neutral
283,baldev,chup kar ullu ke patthe!,neutral
283,indravardhan,chup kar na rosesh!,anger
283,baldev,"nahi nahi, ye to kavita ka title hai",neutral
283,baldev,"jarasal jab mai chota tha, tab maa kha karti thi ki, beta baldev tum bade ho kar neta banoge, kavi banoge... lekin maine unki ek nahi suni",neutral
283,rosesh,kyu... jab aappki moma ko confidence tha to...,neutral
283,sarupa,"shhhh... rosesh please, kavita ke beech mein saval mat karo",neutral
283,indravardhan,kya?... kavita shuru ho gai?,surprise
283,maya,naturally indravardhan.. this is poetry in prose... aage?,neutral
283,baldev,"fir ek din maa nahi rahi, vo mar gai",sadness
283,sarupa,aage ki line suno maya!,neutral
283,baldev,"humne ek ek kar ke unki sab cheeje donate kar di... chappal, chatri, toothbrush, nakli daant",neutral
283,sarupa,suna?,neutral
283,maya,very touching!,joy
283,baldev,"bas donate nahi ki to maa ki yadein... kaise karta, eklauta beta jo tha.... aur fir",neutral
283,maya/ sarupa,"bravo, bravo!",joy
283,indravardhan,kavita puri ho gaye?,surprise
283,rosesh,"par uncle, kavita ka naam 'chup kar ullu ke patthe' kyu...",neutral
283,indravardhan,"naturally, kavita sun kar kisi ne kaha hoga audience mein se... hahaha... joke mara",joy
283,sarupa,oh my god... 12:30... we must leave... deependar humare bina sota nahi hai na,fear
283,maya,thodi der to ruk jate,neutral
283,baldev,"nahi aisa hai ki vo, deependar jab tak sarupa aur mujhe good night kiss hi nahi deta, vo sota hi nahi hai na",neutral
283,maya,really!... just like my rosesh!,joy
283,indravardhan,"maya, rosesh kaha jata hai sarupa aur baldev ko good night kiss dene... haha... joke mara",joy
283,baldev,koi hasa?... to mat maro... lagate hai,anger
283,sarupa,chale?,neutral
284,monisha,sahil nashta kar lo na,neutral
284,sahil,"i had, thank you",joy
284,maya,sahil! monisha!... great news!... guess,joy
284,sahil,give us a hint,joy
284,maya,umm... is newspaper ko lekar,joy
284,monisha,"newspaper ke daam kam ho gaye, hai na!",joy
284,maya,"monisha, mere liye great news, tumhare liye nahi",neutral
284,maya,ye article padho na,neutral
284,sahil,"political advisor, praja shakti party leader baldev singh may back maya sara... maya sarabhai!",surprise
284,maya,hahaha!,joy
284,sahil,mom what are you saying!,joy
284,maya,"haha, yes... maine suna hai ki most probably baldev mujhe hi support karega for president!",joy
284,monisha,bharat ki president!,surprise
284,maya,nahi... mumbai cultural society ki president,neutral
284,sahil,bharat ki president mom kaise ban sakatee hai monisha,neutral
284,monisha,ohh haa... mummy ji to aurat hai na..,neutral
284,sahil,nahi nahi... i mean aurate president ban sakatee hai,joy
284,monisha,aray haa.. svargeey indira gandhi ji bhi to president thi na,joy
284,sahil,"svargeey indira gandhi ji pradhan mantri thi... what's wrong with you, kamaal karti ho tum monisha!",anger
284,maya,"its okay sahil, insan se galati ho sakatee hai",neutral
284,monisha,haaa,neutral
284,maya,mai sahil ki galati ki baat kar rahi thi,contempt
284,monisha,sahil ki galati... matlab mujhse shaadi kar ke jo galati ki vo!,surprise
284,maya,that was quick... ye jitni dikhati hai utni dim nahi hai ha...,neutral
284,maya,"don't mind ha beta, mai to just... sahil, maine aaj shaam ko baldev aur sarupa ko bulaya hai dinner ke liye",joy
284,maya,tum jara jaldi aa jana... ,neutral
284,maya,"beta, tum jara aaram se aana",contempt
284,maya,i want to create a fabulous impression on baldev!,joy
285,maya,hello.. maya sara...,neutral
285,sarupa,"hi maya, this is sarupa here",neutral
285,maya,"oh sarupa, haha.. hi",joy
285,sarupa,disturb to nahi kiya na,neutral
285,maya,"nahi nahi, hum to jage hue the.. i mean deependar ke saath antakshari khel rahe the",neutral
285,maya,he sings wow... i mean 'bow wow'... hahaha,joy
285,sarupa,"oh, we miss him so much!",sadness
285,maya,i know... lekin 2 din ki hi to baat hai,neutral
285,sarupa,"nahi, hum log kal hi aa rahe hai",neutral
285,maya,really!... how wonderful!,joy
285,sarupa,"haa, kal subah 11 baje tak hum pohoch jaenge... lekin ha... deependar ko mat batana... this is surprise for him!",neutral
285,maya,yeah ofcourse....shhh,neutral
285,sarupa,"aur haa, ek baat bataana to bhool hi gayi.... deepu bahut chalat hai, raat mein ghar se bahar jane ke liye bahut natak karega",neutral
285,maya,"haa, vo to pata chal hi gaya hume",joy
285,sarupa,lekin use lekar mat jaanaa... varana 100 percent vo patta chudake bhaag jaega!,neutral
285,maya,"really!... indra.. ha ha, sarupa, umm ya saru... yeah yeah... okay see you tomorrow... indravardhan!!",fear
286,monisha,sahil sahil,neutral
286,sahil,kya hai monisha? tum tum theek to ho na?,surprise
286,monisha,"he he raat akeli hai ,bujha to ya tubelight.akaar mere pass,sabjiyan hata do, jo bhi chahe kahiye ,jo bhi chahe kahiye",joy
286,sahil,madam aapane monisha ko kahin dekha?,neutral
286,monisha,kya sahil ek to main itni mehnat karke tumhen seduce karne ki koshish kar rahi hun aur tum,sadness
286,sahil,yah scene tumne kaun se serial mein dekha?,neutral
286,monisha,kyon main sirf serial mein dekhkar hi kuchh kar sakti hun. khud apne dimag se soch kar tumhen seduce nahin kar sakti?,sadness
286,sohail,please batao tumne kaun se serial mein dekha yah sab scene,anger
286,monisha,uska pati sirf mera hai serial mein main vamp ne hero ko aisehi seduce kiya tha.,joy
286,sahil,that's better good night,joy
286,monisha,good night? mai to us vamp se bhi gaye gujari hun.,sadness
286,sahil,matlab,neutral
286,monisha,matlab ki wo vahem dusron ki patti ko bhi seduse kar leti hai aur main main to apne pati ko bhi seduse karne mein kamyab nahin hui.,sadness
286,sahil,kya hai na darling ki aaj main bahut thak gayi hoon aaj bahar bahut kam tha na,neutral
286,monisha,use serial ka hero to hamesha fresh rahata hai,sadness
286,sahil,use serial ke hero ko to aur bhi koi kam nahin hota hai na. sirf ladkiyon ki aankhon mein jhakta rahata hai. aur vahan per mujhe patient ke pimples aur takle ki charbi mein jhakna padta hai. main thak gaya hun i need to some sleep ok. good night darling,contempt
286,monisha,sahil mujhse baat to karo.,neutral
286,sahil,kya baten karun mein monisha monisha han han kaisi ho tum? kitni badi ho gai hai hamari room per sabjiyon ki collection. ha ha aur yah dekho wow cal tak to dhulki sirf lakeer thi aur aaj to yeha pe fuu wow,contempt
286,monisha,tum tana mar rahe ho theek hai sahil main ghar chhod kar ja rahi hoon.,anger
287,maya,"hai indravadan, kaise ho tum? kaisa hai scotland ka weather? i wish i was with you. han? han yahan ka mausam to theek hai. lekin mahaul yes kaun aaya hai do din yahan rahene. han bus hain hain hain hain hain ke barshat ho rahi hai yeha.i can't",sadness
287,madhu,mera naya hering germany se aane wala tha aa gaya?,neutral
287,maya,1 minut sirf haan madhubhai,neutral
287,madhu,han han ek hi mangaya hai. char panch thodi mangaunga? main uncha sunta hun bewada thoda hi hun.,neutral
287,maya,is off shuru ho gai hai ye,neutral
287,madhu,kiska phone hai ye?,neutral
287,maya,indravadan ka baat karenge aap? hindu madhubhai se baat karo,neutral
287,madhu,hello hello hello are phone to dead hai. to tum baten kisse kar rahi thi?,surprise
287,maya,maja aaya?,joy
287,monisha,mummy ji,neutral
287,maya,1 minut han monisha. indu main tumse baat mein baat karungi yahan per bahut jyada log hai i will see you later bye darling love you,joy
287,madhu,dekho maiya samne phone per koi na ho to is tarah se phone per baten karna ek tarah ki bimari hai,neutral
287,maya,madhubhai aap coffee piyenge shhhh coffee?,neutral
287,madhu,han,joy
287,maya,to ab banae na sabke liye,neutral
287,madhu,main banau?,joy
287,maya,apne sun yes yes yes please banaaiye banaaiye,joy
287,madhu,maya tum dance kyon kar rahi ho? main banaa raha hun na,surprise
287,monisha,mummy ji,neutral
287,maya,hey monisha kitni baar kaha hai ki tum niti pahen ke uhi ghuma mat karo. corridor mein kisi ne dekh liya to,contempt
287,monisha,koi kyon dekha tha mummy ji? jab mera apna pati meri taraf khud aankh utha kar nahin dekhta to,sadness
287,maya,o bechara to zameen par cushion jute uthane ke liye jhuka rahata hai use aankh utha kar dekhne ka chance nahin milta hoga.hai na,contempt
287,monisha,pichhle 2 mahine se sahil ne. sahil ne kachra cushion uthana sab kuchh band kar diya. aur aajkal to vah bete per padhe sabjiyan bhi nahin uthata. chup chap so jata hai,sadness
287,maya,o,surprise
287,monisha,hamare shaadi per to aajkal romance nahin raha pahle ham kaise khil khil hanste aur kamre mein bhagam bhag karte the,joy
287,maya,sahil tumhen chase karta tha?,disgust
287,monisha,nahin chuhe ko. wo dekho waha bhaga wo dekho udhar bhaga. kahkar mein uchhalti rahti thi. aur fir ham donon thak kar..... lekin aajkal vah to chuhe ka picha karne se pahle hi thakar rahata hai.to,sadness
287,maya,you mean no.....i understand.kuchh karenge you don't worry will take care of it.,neutral
288,rosesh,sahil bhai maine jo suna hai vah sach hai kya?,neutral
288,sahil,kya suna?,neutral
288,rosesh,"idhar aaiye na khade ho ya na kan main batata hun idhar aaiye na , idhar ayiye.",neutral
288,sahil,hmm batao itna sab kuchh suna tumne? kisne bataya?,surprise
288,rosesh,momy ne. phone per bata rahi thi . anamika thapar ko.,neutral
288,sahil,kaun hai yah anamika thapar,neutral
288,rosesh,anamika thapar g for gossip magazine ka editor sahil bhai.,surprise
288,sahil,mom ne se gossip magazine ka editor ko bataya. mom ko kisne bataya?,fear
288,monisha,sahil ye lo.,joy
288,sahil,ke hain ye,neutral
288,monisha,jhamkukdi baba ki bhabhuti. unhone kaha hai iski madad se tumhari ...no problem theek ho jayegi,joy
288,sahil,are what's wrong with everybody what's happening in this house mom ne gossip magazine ki editor ko bata diya tumne jaamkokri baba ko bata diya. ke mujhe vah,anger
288,monisha,sahil ya hath mein pakdo aur bolo jay baba jhamkukdi karo manokamna puri.,neutral
288,rosesh,chi chi chi rhym e galat hai.jhamkukdi ke sath puri nahin ja raha hai bhabhi.,disgust
288,sahil,are to help with your rhyme and to hell with your rakh.pakdo ise. main is apne sarvar per nahin lagane wala,anger
288,monisha,sahil. iske tika nehi lagwana hai ise to sirf pani mein ghol kar pi jana hai,neutral
288,sahil,are you crazy? is kachre ko abhi bahar feko right now.come on,anger
288,monisha,sahil ish bhabhuti ko kachra mat kaho. pata hai jalkukdi baba solah ke 16 din baith ke tapasya karte hain.shamshan mein.,anger
